age,mileage,engine_size,horsepower,fuel_type,transmission_type,number_of_doors,brand_reputation_score,accident_history,fuel_efficiency,price
21,692000,1,193,2,1,4,4,5,32,1000
5,82461,2,163,0,0,4,1,2,31,20241
5,185776,2,284,2,0,5,6,4,25,28499
20,617442,3,353,2,0,5,4,2,25,1000
32,680482,2,231,1,0,3,5,1,33,1000
32,744481,4,500,2,1,5,4,3,17,1000
17,199519,3,321,2,0,3,9,1,24,25670
23,672364,2,216,2,0,2,3,4,28,1000
30,1166016,4,500,0,1,4,3,1,16,1000
26,531040,2,159,2,1,3,0,2,32,1000
19,437043,4,433,0,0,3,7,1,20,10640
32,353939,3,363,1,1,2,8,4,24,1000
5,111251,2,191,1,1,3,6,0,33,34640
2,54561,4,473,2,0,2,8,0,18,62346
10,243848,3,313,2,0,4,3,1,29,20347
11,433604,3,327,0,1,3,4,4,27,5757
3,68130,1,119,2,1,3,3,1,36,28693
10,193513,3,348,2,1,4,3,3,26,22149
14,350111,3,261,0,1,2,4,0,28,8955
27,730871,3,310,1,1,3,3,2,30,1000
27,448497,1,118,1,0,4,6,1,37,1000
9,139152,1,140,0,0,2,3,5,32,7840
4,145931,3,301,0,0,2,3,2,28,31549
17,583740,4,462,1,1,2,7,1,21,10835
9,181159,2,214,0,1,2,5,0,32,23720
32,458817,1,187,0,0,2,7,0,34,1000
34,1275590,4,413,0,0,5,2,3,21,1000
30,831797,5,500,1,0,5,7,4,16,1000
15,289769,2,203,2,0,3,5,1,28,8363
12,331348,3,330,1,1,2,9,2,26,24866
18,437646,5,500,2,1,2,4,2,17,12509
11,226376,3,399,2,1,3,4,4,23,21629
31,762942,4,423,0,1,2,3,2,22,1000
31,551310,3,358,1,1,5,7,1,22,1000
27,898374,5,500,1,1,3,4,0,15,1000
17,551107,2,274,2,0,4,7,3,27,1000
4,126006,2,295,1,0,3,5,4,27,32251
26,569266,3,316,0,0,5,3,0,27,1000
26,820860,4,428,2,1,2,7,4,20,1000
16,268828,1,234,1,0,2,5,3,32,4619
25,343525,1,242,1,1,2,2,5,32,1000
11,249890,2,240,1,1,4,3,5,27,6483
15,406741,5,500,0,0,3,7,5,17,15399
0,0,4,482,1,1,2,4,5,15,52690
22,573008,1,142,2,1,5,3,3,36,1000
5,174871,1,188,0,1,2,4,0,34,24894
29,794942,2,281,1,0,4,8,1,29,1000
10,11602,4,500,0,0,4,7,3,20,46365
6,91498,1,235,1,1,2,5,5,32,24986
14,548720,3,356,0,0,5,9,3,23,9610
34,1022362,1,181,0,0,5,7,4,34,1000
3,104592,5,500,1,0,4,5,5,17,44909
12,320800,5,487,0,1,5,5,1,17,27166
32,625634,5,500,0,1,3,6,3,16,1000
17,587838,5,500,1,0,3,1,3,18,1000
19,482260,2,222,2,1,2,2,4,30,1000
31,974571,5,500,0,0,5,6,5,13,1000
26,700534,2,221,2,0,2,4,2,29,1000
4,81178,1,127,1,1,5,5,1,36,30326
21,734900,2,257,0,0,2,4,0,30,1000
15,259158,4,471,2,0,3,6,0,16,27963
31,625164,3,411,0,0,5,6,0,24,1000
26,373054,2,289,1,1,2,3,4,29,1000
30,113451,1,202,2,1,4,5,5,33,1000
19,550843,1,114,0,1,3,5,2,34,1000
14,277392,4,382,0,1,3,6,1,23,22904
18,658153,2,213,0,1,4,5,1,33,1000
3,59920,1,188,1,0,2,2,1,34,28645
6,204441,4,472,0,0,4,7,3,19,41277
11,201378,1,176,0,1,5,4,5,33,7826
19,376329,4,458,1,0,2,2,4,17,1733
31,619250,1,162,2,1,2,7,5,34,1000
23,559447,2,258,2,0,3,6,0,29,1000
0,0,5,500,2,0,2,8,5,16,62668
16,195177,2,303,2,0,4,3,4,27,6613
14,304313,3,344,2,1,5,4,5,26,10392
11,319299,2,242,2,0,5,4,2,29,12624
26,604547,4,441,2,0,4,1,5,18,1000
30,527641,2,232,2,0,2,5,3,30,1000
22,544155,1,200,0,1,3,6,2,37,1000
17,279352,5,500,2,0,5,8,5,16,24981
3,64031,2,313,1,0,4,4,5,27,33402
29,639480,4,443,1,1,4,4,4,19,1000
19,671321,5,500,0,1,5,6,2,18,1000
3,136850,1,215,2,1,5,3,1,28,29167
3,106457,3,291,1,1,5,4,4,20,32948
31,1214980,2,197,2,0,2,6,4,32,1000
14,327492,5,500,0,1,5,9,2,16,31606
33,1027290,5,500,2,1,3,6,5,17,1000
12,514462,2,344,0,1,5,5,1,28,6184
23,586740,3,371,2,1,5,5,2,24,1000
24,614451,2,305,1,0,2,4,0,25,1000
25,830340,1,173,1,0,3,6,5,32,1000
8,299502,4,436,1,1,5,6,5,21,28503
23,675120,1,170,2,0,3,6,2,33,1000
16,327545,2,264,0,0,4,4,4,31,1000
28,1337949,4,410,0,0,5,6,2,21,1000
34,1396681,4,464,1,0,4,7,4,21,1000
8,160257,2,213,1,1,3,3,0,29,22678
8,175752,2,230,0,1,4,3,3,28,17711
29,621108,5,481,0,0,3,4,0,17,1000
8,204420,2,249,1,0,5,8,1,27,30617
34,848648,3,281,0,0,2,4,2,26,1000
5,200326,3,385,0,1,4,4,1,26,34379
17,339576,2,271,0,1,5,9,0,30,14971
3,71445,4,384,2,0,5,5,1,15,48159
0,0,3,394,2,0,3,5,1,21,55103
7,203382,4,442,0,1,5,7,0,20,41892
24,604432,3,357,2,1,3,3,1,22,1000
30,757301,2,288,0,0,2,3,0,28,1000
17,265361,4,500,0,1,4,5,5,16,14377
2,12320,3,398,2,1,2,5,1,21,52244
24,584721,1,151,2,1,5,4,0,35,1000
29,1009281,2,206,1,1,2,5,3,29,1000
29,647847,4,377,0,0,3,6,0,22,1000
2,60315,4,406,0,0,3,5,1,25,49533
9,243736,1,170,1,0,5,7,4,33,16709
29,884190,2,264,1,1,2,4,4,23,1000
4,145340,3,360,2,0,2,4,5,22,33211
4,67515,3,416,1,1,3,5,2,22,45970
4,114933,3,335,1,1,5,6,2,28,41797
9,186999,3,366,0,1,4,1,0,23,23865
30,411222,3,334,1,0,5,7,4,23,1000
34,887706,2,233,1,1,2,5,5,29,1000
34,707298,2,202,1,0,5,4,5,30,1000
1,4358,1,221,2,1,2,6,4,31,40997
29,860925,4,452,2,0,3,5,0,18,1000
19,554912,2,283,2,0,4,7,3,26,1000
25,911154,4,471,0,1,4,3,0,20,1000
5,161188,2,312,1,1,4,6,4,27,31341
12,242946,4,483,1,0,5,4,2,17,25465
6,74004,3,326,1,1,4,4,1,26,35955
0,0,3,320,0,0,3,4,0,24,49598
21,372153,3,358,2,0,2,6,1,26,4949
32,568133,3,330,0,1,2,6,0,21,1000
21,377857,4,447,1,1,2,5,4,17,3567
9,334302,2,239,1,1,3,6,4,28,14157
6,179631,2,296,0,0,5,6,1,29,32717
7,211144,3,251,2,1,4,7,0,29,33969
22,708793,2,197,1,0,5,5,0,31,1000
29,714364,2,227,0,0,4,6,0,31,1000
6,214899,1,186,2,0,3,5,5,34,18254
18,220309,2,290,0,1,4,9,4,29,15218
15,469260,3,296,0,0,5,7,3,26,4825
26,494379,5,500,2,0,2,10,4,16,5091
19,640489,2,258,2,0,4,8,3,33,1000
27,714173,4,385,2,1,2,6,1,23,1000
31,848547,1,160,0,0,3,3,3,33,1000
32,368102,5,500,2,0,5,3,1,20,1000
26,650562,2,290,2,1,4,4,5,26,1000
23,203979,4,451,1,1,2,7,4,19,13449
31,571565,5,500,0,0,3,4,2,12,1000
31,367169,3,312,2,0,3,7,0,24,1000
22,675738,2,272,0,1,2,6,2,29,1000
10,286666,4,477,2,0,3,4,1,19,30529
22,231951,4,416,2,1,4,3,5,19,4073
26,629480,4,461,0,0,4,7,2,18,1000
25,497186,4,477,2,0,4,4,3,15,1000
9,221012,2,250,1,0,5,6,1,28,24944
23,365796,4,445,0,1,2,4,0,19,5730
11,354253,2,201,1,1,4,7,1,28,12986
1,22697,2,230,1,0,4,7,3,28,44874
20,460256,5,500,1,1,2,4,4,14,2635
18,380295,1,195,1,1,5,6,2,36,1000
4,36261,3,327,2,1,4,3,1,21,42345
13,298566,3,361,2,0,2,4,2,23,16407
24,384483,4,455,2,0,5,5,5,21,1000
25,780759,2,274,0,0,4,3,1,27,1000
30,972006,2,254,1,0,3,3,0,29,1000
23,494474,5,500,0,0,2,6,2,15,1132
24,794525,3,309,1,1,4,3,5,18,1000
5,148901,1,170,0,0,5,3,4,34,18670
19,454481,4,486,1,1,4,4,1,20,8050
30,859369,1,181,0,0,4,5,4,33,1000
14,280299,4,449,1,1,4,7,4,20,23674
17,621610,3,353,1,0,4,3,1,26,1000
20,606882,4,480,1,1,4,9,0,20,8861
13,151264,3,393,1,1,3,2,1,24,22772
0,0,1,195,2,0,5,2,0,31,38888
10,292904,1,168,0,1,3,5,5,34,6237
18,332025,4,477,1,0,2,6,4,18,15261
18,463411,5,480,1,1,4,8,2,15,16441
12,260662,5,500,0,0,2,1,0,16,22678
21,625582,2,313,1,0,3,3,3,25,1000
23,758821,2,275,2,0,5,5,1,29,1000
24,718900,2,174,2,1,2,6,2,33,1000
27,861918,3,337,0,0,2,6,3,18,1000
6,143462,3,288,2,0,5,5,0,26,36601
30,680245,2,156,0,1,3,6,5,32,1000
20,539829,1,129,2,1,4,8,1,31,1000
6,155909,2,349,1,1,3,2,4,28,24616
3,90999,4,442,0,0,3,5,1,18,47883
9,159520,4,432,0,0,4,4,2,17,30518
2,43984,2,285,1,0,3,6,5,26,38714
8,181946,1,207,0,1,3,5,1,33,21481
29,655498,1,150,1,0,5,6,5,28,1000
22,578425,1,215,1,0,3,6,0,33,1000
31,899673,4,471,1,0,2,0,0,15,1000
8,284187,2,217,0,0,4,8,0,31,24937
11,205515,2,180,2,0,5,5,4,27,11846
17,488711,4,456,0,0,3,3,0,21,5754
14,471095,5,492,2,1,3,7,0,15,22877
25,435186,5,498,2,1,4,5,4,13,1000
7,249631,4,500,2,1,2,4,0,15,38712
26,357517,2,238,0,1,3,3,0,29,1000
21,488330,4,431,0,1,2,4,2,19,1000
1,27474,4,500,0,1,4,2,3,17,48385
12,260015,2,298,2,1,2,4,5,26,12161
23,258366,2,202,1,0,5,5,5,33,1000
25,860665,3,291,1,1,5,9,2,26,1000
3,103978,5,465,1,0,5,4,3,14,45178
34,888753,5,500,1,0,2,5,5,16,1000
21,480006,2,209,2,1,4,5,1,30,1000
7,135033,5,467,1,1,5,2,2,19,37077
0,0,1,100,1,0,5,9,5,35,41145
3,74401,1,97,1,1,4,1,1,38,24975
13,204735,3,375,1,1,3,8,0,24,32040
18,459657,2,292,2,1,5,6,1,27,2110
21,448524,3,385,1,1,4,1,3,26,1000
12,302462,4,450,1,0,4,7,0,16,29876
24,174874,4,385,1,0,2,6,3,19,9177
33,642387,1,158,2,1,5,4,1,34,1000
18,559780,1,151,2,1,5,3,5,29,1000
14,333586,4,454,0,1,5,6,0,18,23579
9,123068,4,462,2,1,3,5,5,21,35072
14,192497,5,485,0,1,2,7,5,19,28416
19,832185,2,287,0,0,5,6,1,29,1000
23,414929,2,289,1,1,4,3,0,28,1000
8,162468,2,187,0,0,3,9,5,33,23992
19,498898,3,365,2,1,2,6,2,29,2871
14,435985,5,500,1,0,2,2,0,14,14851
9,294393,4,423,1,1,3,7,1,20,34081
8,311726,2,283,0,0,4,7,1,28,23603
8,161916,3,372,0,0,2,3,0,26,30425
3,82075,3,353,0,0,5,3,3,24,35562
26,651419,3,310,1,0,4,4,4,23,1000
34,838252,4,415,2,1,5,6,3,21,1000
7,158932,3,328,2,1,3,4,2,25,30120
31,1197987,2,325,0,0,3,5,0,27,1000
12,252258,2,186,2,0,5,4,4,32,8473
21,438055,1,211,1,1,2,2,2,31,1000
19,433262,2,220,2,0,5,6,5,30,1000
0,0,2,313,1,1,4,7,2,25,52031
29,678726,3,331,1,1,5,5,5,24,1000
13,265659,3,363,0,0,5,4,4,24,12735
15,252318,1,218,0,1,2,7,4,36,6648
20,430680,2,277,0,0,3,4,2,26,1000
16,272934,1,147,1,0,5,2,0,33,1000
9,269422,3,315,1,0,4,7,0,25,28530
5,110574,4,465,0,1,3,3,4,19,38591
24,335423,2,212,0,1,4,3,3,30,1000
27,776531,3,305,1,1,5,9,4,27,1000
16,666425,1,181,0,1,3,8,0,30,1000
31,494474,1,136,0,1,5,4,3,36,1000
4,54690,3,330,1,0,3,7,0,31,49653
34,928818,3,371,0,1,3,5,0,22,1000
27,442373,4,420,2,1,5,8,0,22,4292
2,57068,3,353,2,1,3,4,4,22,40279
17,436070,4,500,1,0,5,7,1,16,17956
7,214664,5,500,1,1,4,8,3,19,45025
3,64959,2,360,2,0,2,2,0,24,40383
22,378230,2,265,1,0,4,8,4,27,1000
8,196906,5,488,2,1,2,8,5,14,41304
19,468354,3,356,0,1,5,6,4,23,1000
23,388822,1,150,2,1,5,6,0,32,1000
13,431360,5,497,0,0,5,1,0,19,13159
22,635088,5,500,2,1,3,10,5,14,2329
13,198188,4,435,1,0,4,3,1,19,25385
17,662878,3,365,0,1,4,4,4,23,1000
21,525592,3,364,1,0,2,6,2,26,1000
32,550616,3,393,1,1,5,4,1,20,1000
26,307315,4,397,0,1,3,5,2,19,1000
1,27793,2,199,2,0,5,5,3,34,39948
10,379970,2,264,0,0,5,8,1,29,18279
8,217498,4,470,0,0,2,5,3,19,32024
31,950688,1,141,0,0,4,0,2,33,1000
22,403563,1,136,0,0,4,5,4,36,1000
30,852966,4,425,2,0,3,4,2,20,1000
12,403206,5,470,1,0,5,7,5,18,21081
31,540297,4,500,2,0,3,9,1,13,1000
16,350423,2,206,1,1,5,6,2,32,4712
33,1191704,2,305,1,1,4,7,3,27,1000
32,678410,2,218,1,0,2,7,0,32,1000
31,655656,2,236,1,0,3,5,3,32,1000
27,467962,5,420,2,0,5,7,5,18,1000
12,286410,3,352,2,1,5,6,2,26,22620
2,46538,4,453,2,1,4,5,1,16,54595
33,614670,5,500,2,0,3,6,2,16,1000
31,814660,1,174,0,1,3,6,1,28,1000
29,733040,5,491,2,1,4,3,4,17,1000
11,315947,2,309,2,0,5,1,1,28,11162
21,514390,1,197,1,0,2,3,2,31,1000
31,834421,4,475,1,0,5,4,4,19,1000
24,691366,4,401,1,1,5,9,5,25,1000
17,328349,3,367,0,1,3,5,3,25,8821
7,149784,2,268,1,0,4,4,0,29,29553
26,845795,2,261,0,0,3,5,3,32,1000
18,325378,2,263,2,1,3,5,5,30,1000
15,405699,2,193,1,0,4,3,2,30,1000
22,471295,3,355,2,0,2,4,4,21,1000
18,485698,4,431,2,1,4,5,4,21,3610
13,550138,4,500,1,1,3,6,3,19,13748
14,382329,4,456,0,0,5,8,0,21,25907
6,181012,2,238,1,0,4,2,2,28,21647
21,483035,4,472,1,0,3,3,1,17,1000
0,0,5,500,0,0,2,6,1,16,64037
0,0,4,450,1,1,5,6,4,20,56402
2,62541,3,311,2,0,4,2,0,27,42358
15,282108,1,183,2,0,5,3,4,33,1000
25,421798,2,247,2,1,5,9,0,30,1000
6,165108,1,160,0,0,2,5,0,32,23521
8,200997,1,196,1,1,4,4,0,32,21711
20,527945,5,500,2,0,2,3,0,14,4745
15,395821,3,339,2,1,5,8,1,24,19296
0,0,2,311,1,1,3,7,0,27,55633
28,618249,2,311,2,0,5,5,0,24,1000
19,401737,4,395,2,0,2,5,0,24,11229
30,247352,2,234,2,0,2,5,0,28,1000
7,217865,2,295,1,1,4,2,0,27,24269
26,464839,1,151,0,1,5,6,2,35,1000
1,16900,4,487,0,1,3,4,0,18,58105
19,588127,4,432,1,0,4,7,2,15,1000
11,297803,5,500,1,1,5,5,0,18,32648
25,444989,3,339,0,1,2,9,0,23,1000
21,315072,4,500,0,1,2,2,4,15,1353
29,729576,3,386,2,1,2,7,5,22,1000
7,138574,4,444,2,0,2,7,4,21,42864
33,1166041,3,392,1,1,3,6,4,24,1000
1,27916,3,321,0,1,4,4,5,25,40858
34,912696,4,500,2,0,4,3,4,17,1000
29,989269,2,267,0,1,3,3,1,29,1000
24,542118,2,206,2,1,4,5,5,29,1000
21,563015,1,165,0,1,2,4,0,30,1000
28,677422,3,358,1,0,4,6,1,22,1000
10,100503,1,192,0,0,5,7,1,32,26089
28,705493,4,453,1,1,2,4,3,16,1000
29,792851,4,420,2,0,3,6,1,19,1000
14,511515,5,500,2,0,2,7,2,14,18317
32,738161,2,297,0,1,4,5,1,25,1000
2,50040,2,212,0,0,4,4,5,33,29866
15,343122,5,500,0,1,5,6,2,18,23630
4,69374,2,173,2,0,2,5,0,30,36269
14,478564,2,281,0,0,2,6,1,28,4649
0,0,3,419,0,1,2,2,3,21,46226
17,327883,5,500,0,0,4,10,0,17,31527
6,141786,4,481,2,0,2,4,5,19,37088
30,632613,4,414,0,0,2,5,5,19,1000
25,996504,2,275,1,1,4,7,1,27,1000
20,435557,5,500,1,1,2,5,5,15,4316
19,589005,2,162,1,0,5,4,3,34,1000
23,562256,5,500,2,1,3,6,5,15,1000
22,568519,1,154,1,1,3,3,0,36,1000
34,309020,2,280,0,1,5,7,5,25,1000
18,559833,3,352,0,1,5,7,4,23,1000
17,492050,2,266,2,1,3,3,5,28,1000
32,617629,3,391,2,0,2,6,1,21,1000
21,530218,1,151,1,1,4,5,3,35,1000
3,22841,4,423,0,0,2,6,2,22,50370
22,611028,5,500,0,1,2,4,5,16,1000
4,129294,4,402,1,1,4,6,5,21,39924
0,0,4,463,1,1,4,6,2,19,61048
21,408001,2,263,0,0,5,4,1,26,1000
0,0,3,390,1,0,4,4,1,25,51703
25,622891,3,316,2,0,4,5,0,27,1000
8,209346,5,500,2,0,3,6,3,14,38459
22,388216,4,432,0,0,5,7,1,19,8806
13,394723,4,468,0,0,3,7,0,24,23573
1,18147,3,385,1,0,3,8,2,24,57426
21,568220,5,500,0,0,5,5,2,17,1000
11,344805,2,249,2,1,3,6,3,29,14596
33,1108205,2,247,0,1,5,4,3,28,1000
31,418200,4,477,0,1,2,4,1,16,1000
16,491267,5,500,2,0,3,6,1,16,17724
27,1325482,5,500,0,1,5,6,3,17,1000
4,71639,5,500,0,1,4,5,5,17,46045
15,444202,4,404,2,1,5,4,0,23,13582
26,787867,5,500,1,0,2,3,1,19,1000
17,499174,1,139,1,1,5,2,2,35,1000
11,231682,1,173,0,0,2,8,4,31,13543
2,31119,3,348,1,1,4,5,2,26,49572
1,23650,3,261,2,1,4,4,1,26,44856
9,148274,2,215,1,0,4,4,2,31,19653
26,695935,4,494,0,1,4,4,5,19,1000
23,630904,3,356,2,1,3,4,5,24,1000
23,669390,2,243,0,1,5,3,4,29,1000
18,347000,2,268,1,1,3,5,1,24,2857
25,593928,4,390,1,0,5,4,5,19,1000
15,406272,4,500,1,1,3,5,4,18,14361
21,396055,2,251,0,0,3,7,2,30,1000
26,460916,5,500,1,0,5,5,2,14,1000
30,466574,4,493,2,1,2,5,2,20,1000
14,357354,3,345,2,1,3,6,2,23,15859
15,450556,3,323,2,0,3,2,4,24,1000
10,268609,4,467,1,1,4,6,0,17,36384
26,834768,4,500,0,0,3,4,0,16,1000
32,870373,1,208,2,0,4,6,1,32,1000
26,552823,2,228,1,0,4,7,5,30,1000
5,66319,4,483,1,0,3,3,0,18,45377
25,296686,4,428,0,1,3,3,0,16,1000
28,642763,4,413,1,0,3,4,0,19,1000
3,56678,3,334,2,1,3,3,3,26,39722
30,771731,2,304,1,0,5,1,0,29,1000
17,491091,5,493,1,1,5,5,4,18,7638
12,176490,3,339,1,1,5,8,5,24,25082
17,176670,2,299,2,1,3,2,2,29,7710
25,711540,2,265,0,1,4,4,4,31,1000
12,340288,1,173,1,1,5,6,1,36,11122
5,82061,3,291,1,0,3,3,1,26,34032
21,571218,1,194,2,1,3,4,0,34,1000
13,250882,3,350,2,0,4,7,5,28,17945
26,474352,3,410,1,1,5,9,4,23,1000
30,908081,3,431,0,0,3,6,1,17,1000
4,96271,4,467,1,0,5,4,4,16,41341
28,703135,2,213,0,1,2,5,4,33,1000
12,197648,3,348,2,1,5,8,1,22,32205
18,349174,4,425,2,0,2,4,0,20,12055
31,827481,1,135,1,1,2,4,5,34,1000
29,833978,3,415,1,0,5,9,0,23,1000
24,486026,4,442,2,1,5,5,5,16,1000
33,559124,1,198,1,1,2,7,4,29,1000
0,0,3,379,0,1,3,6,3,24,50151
0,0,3,340,1,0,3,1,4,24,39324
28,524246,4,500,2,1,5,4,1,19,1000
6,159686,2,293,0,0,2,5,1,28,31782
31,576463,4,461,2,1,4,4,2,20,1000
18,464462,2,234,0,1,4,5,3,29,1000
3,78981,3,281,1,0,2,9,4,27,43835
8,226608,4,398,0,0,5,4,5,24,25596
28,503159,2,252,2,1,2,6,1,33,1000
10,192201,3,382,1,0,3,7,0,20,35721
6,109115,5,500,2,0,4,7,3,17,50691
10,281867,1,177,2,1,3,3,5,30,4750
11,283611,2,304,1,0,5,5,4,27,14608
9,151166,2,238,2,0,4,5,2,26,22823
6,175018,2,240,2,0,2,5,4,29,23864
18,381086,4,434,1,0,3,4,4,22,4587
7,164474,1,199,2,0,5,6,3,31,25635
8,166794,2,258,0,0,2,4,1,27,24144
19,501654,3,374,0,1,3,6,4,24,1000
27,590232,3,282,2,1,5,4,5,26,1000
33,702053,3,383,1,1,2,9,3,24,1000
27,604621,4,415,2,0,4,5,4,22,1000
34,934909,1,109,1,1,5,2,2,30,1000
1,24849,4,391,2,0,4,5,0,23,55588
13,316686,3,376,0,1,3,4,3,22,13707
6,58031,1,216,1,0,2,4,2,30,27654
31,682981,2,305,0,0,2,5,1,26,1000
9,246707,1,168,2,0,4,3,0,31,15197
8,182047,3,355,0,0,5,5,0,23,32146
32,642238,1,217,2,1,2,4,3,29,1000
1,22770,5,500,1,0,2,6,2,18,60102
10,115654,5,500,2,0,4,3,4,15,32440
23,726208,3,358,1,0,3,7,4,24,1000
14,456192,2,203,0,0,2,4,4,29,1000
13,343273,3,299,1,0,4,8,3,25,15248
28,605518,1,167,2,0,2,3,5,32,1000
2,49764,4,402,2,0,3,4,1,19,50086
8,81430,3,405,0,1,3,6,0,22,41434
2,63400,4,460,1,0,5,4,5,21,45982
9,137693,4,453,2,1,3,5,4,17,35929
10,349760,4,461,1,1,5,4,1,19,25491
27,412929,2,232,1,0,4,3,2,33,1000
16,467739,2,272,2,1,4,5,4,26,1000
8,185929,2,254,1,1,4,4,3,28,22671
32,517467,2,303,0,0,3,0,1,28,1000
18,568515,4,500,2,1,4,3,0,15,5253
2,54997,2,293,1,0,5,8,3,27,45030
20,655195,4,493,2,1,3,6,0,17,2687
15,174751,1,219,0,0,4,4,0,32,9860
18,597209,4,500,1,0,5,3,0,17,2604
28,561924,3,414,0,1,2,4,1,23,1000
8,133630,3,353,2,1,2,9,0,23,44019
5,55997,3,291,0,0,3,7,0,23,42695
13,404856,5,500,2,0,4,4,1,18,21726
11,365837,3,425,0,0,5,8,0,23,27886
1,25124,3,343,0,1,2,6,5,26,43966
25,692195,4,363,1,1,4,8,1,21,1000
11,352733,2,250,1,0,4,6,4,29,10600
14,330271,4,462,0,1,5,6,2,17,22870
27,700184,4,451,2,1,2,4,4,18,1000
21,378273,2,221,0,1,2,1,4,28,1000
28,511216,3,404,1,1,4,3,2,21,1000
7,195063,3,328,2,0,3,7,0,22,37808
30,508399,3,365,0,1,3,3,5,24,1000
0,0,4,500,1,0,3,4,1,15,59574
12,352126,5,500,0,0,5,4,0,13,24145
5,64253,2,203,1,0,4,5,5,32,28719
18,486209,5,500,1,1,4,5,3,16,8093
17,258112,3,411,1,0,2,5,5,21,10518
27,563698,2,194,1,1,3,1,2,32,1000
0,0,4,393,2,1,2,4,1,20,55669
33,1039482,1,195,0,1,5,10,5,30,1000
24,276385,4,425,1,1,3,6,2,17,8318
27,476536,2,211,0,0,3,6,4,30,1000
23,535626,3,404,1,1,2,3,5,23,1000
14,364584,5,500,0,1,5,3,3,14,15439
4,109402,1,180,1,1,3,5,3,32,28950
1,18861,4,443,2,0,2,3,0,20,55124
18,484010,5,500,2,0,3,5,0,14,12868
3,65870,3,316,2,1,5,4,5,26,36153
30,617693,5,500,1,1,3,3,2,13,1000
32,610098,2,257,2,0,5,5,3,27,1000
26,840828,2,218,2,0,4,6,0,31,1000
12,306178,3,289,0,0,3,4,4,25,7760
9,227439,3,283,2,1,2,5,2,28,26091
29,696811,1,183,1,1,5,5,0,31,1000
34,773602,1,121,2,1,2,5,5,33,1000
16,348229,2,258,2,1,4,6,4,28,4706
32,993695,2,199,1,1,2,1,0,35,1000
33,751159,1,192,0,1,2,3,2,34,1000
7,178789,1,171,2,1,4,8,2,37,28424
9,210739,2,320,2,0,4,7,5,27,24603
26,956831,5,500,0,1,5,6,2,13,1000
9,135976,3,314,0,0,3,5,2,24,27122
11,310309,3,319,1,1,5,5,1,25,19290
21,521240,3,299,1,0,5,4,4,25,1000
31,948416,4,492,1,0,3,7,0,15,1000
2,58432,2,336,1,1,5,6,3,27,45308
18,462762,3,374,0,0,5,7,1,25,6027
17,242451,1,150,2,0,2,5,3,32,2160
28,596430,4,470,2,1,2,4,2,22,1000
27,859931,4,497,0,0,4,4,4,18,1000
11,293391,3,386,0,1,2,7,1,23,26779
30,556022,4,382,1,1,5,4,2,20,1000
19,506151,4,453,2,0,5,5,2,18,3180
18,457541,5,470,2,0,5,5,5,13,5914
28,788920,3,307,0,1,3,7,0,25,1000
21,762184,4,420,0,1,5,5,4,16,1000
19,460797,2,196,1,0,5,5,1,32,1000
18,631754,1,210,0,1,3,3,5,31,1000
12,164891,1,168,0,0,3,2,0,34,9998
26,363430,2,327,2,0,2,2,2,26,1000
26,659274,1,151,0,1,2,5,4,31,1000
33,1126325,2,253,0,1,5,9,3,28,1000
5,141189,5,500,2,1,2,3,0,14,46442
5,106140,3,387,2,0,2,6,0,22,46130
28,492644,5,492,1,0,4,6,2,15,1000
21,646106,4,500,1,1,3,4,1,15,1000
33,792578,4,459,0,1,2,0,4,21,1000
3,80579,5,500,1,1,5,3,4,16,46344
34,960146,2,235,1,1,5,3,0,31,1000
12,255085,3,359,0,1,3,4,5,22,12826
34,679107,2,195,1,1,4,2,1,31,1000
9,214624,4,468,0,1,5,3,5,20,26065
21,444609,3,374,2,0,4,3,1,26,1000
12,289685,4,462,2,1,5,3,4,19,19230
30,630661,2,241,0,1,4,2,4,29,1000
30,1067795,3,349,1,0,4,7,2,23,1000
21,613032,3,288,1,1,2,3,0,26,1000
33,395417,2,272,1,1,5,5,2,27,1000
23,775905,2,251,1,0,5,5,0,29,1000
34,1221806,4,448,2,1,2,5,5,19,1000
33,819129,2,206,2,1,3,7,1,30,1000
7,150792,4,478,2,0,3,5,1,23,44690
4,173581,2,283,0,1,4,6,5,29,28671
30,727717,4,458,2,1,2,7,5,18,1000
4,66112,3,309,0,0,4,4,4,25,35117
34,742308,4,408,2,1,5,9,3,21,1000
0,0,4,417,1,0,5,2,2,21,48676
24,769588,1,211,0,1,2,6,4,33,1000
25,859833,1,235,2,1,4,9,0,33,1000
26,470080,4,352,2,0,4,3,2,24,1000
26,766870,2,186,2,0,5,2,0,32,1000
2,38472,4,377,0,1,2,4,4,21,43517
33,915467,2,180,1,1,4,4,0,36,1000
30,607587,4,424,2,0,4,5,3,18,1000
13,304494,1,172,1,1,5,9,4,34,11663
1,38004,4,445,0,0,4,7,2,17,56823
13,350233,2,250,0,0,5,2,3,30,1000
25,688636,3,401,1,1,3,5,3,21,1000
11,254784,3,387,1,1,2,3,2,24,19057
26,702831,3,378,2,0,4,4,2,22,1000
27,910680,3,410,1,1,5,3,3,20,1000
24,465487,2,153,2,0,4,2,5,33,1000
19,437909,4,451,0,1,4,3,4,20,1000
31,803696,1,144,0,0,3,5,4,35,1000
27,714956,5,500,1,1,4,5,1,17,1000
25,440057,1,152,1,0,5,5,5,31,1000
17,562119,2,266,0,0,2,6,3,29,1000
15,369194,2,201,0,0,4,4,3,29,1000
